"","ano","mes","XCO2","xco2_sd","XCO2adj","xco2_adj_sd","SIF_757","SIF_757sd","GPP","NDVI","ndvi_sd","LAI","lai_sd","LST","lst_sd","Qg","Qg_sd","Prec","Temp","temp_sd","RH","RH_sd"
"68",2020,9,411.204428434102,1.0538925160658,391.353150138718,1.02568335781941,0.186760970994169,0.134147597944286,8.028,0.486449342105263,0.140334354758171,1.61186441525424,1.35115027595783,33.0516946924451,5.71617208003062,21.4801096491228,4.59137434455773,14.6809210526316,25.2572587719298,2.12270428063053,49.6866403508772,8.92761866731662
"69",2020,10,411.575738518326,1.71449649607274,391.438720222942,1.70092147728756,0.221476567914783,0.157884879452431,7.908,0.534869655172414,0.162513904671834,1.55547705017668,1.2607819082439,33.0319802215624,5.55001995489931,18.4341893039049,6.04623572767782,113.106578947368,25.7486502546689,3.11881319396593,61.4763667232598,15.2304735135034
"70",2020,11,412.332718618184,1.48425180305657,392.0915053228,1.47355899262794,0.35387793302536,0.200686519973316,8.21,0.633887669863014,0.144654704846367,2.22824076018519,1.44124902220949,31.7029187662219,4.99662033527302,21.7313026315789,5.12506737041413,93.7917105263158,24.0225833333333,1.89929614539803,69.8090833333333,7.20308225341825
"71",2020,12,411.2648880845,1.08400070183315,390.924874789115,1.09209926644469,0.397362030811191,0.213701502933759,9.8799,0.680830344137931,0.120991369129419,2.36655055226481,1.32909730132329,30.3136221708426,4.36297918141227,21.2944397283531,4.98311794081402,140.422763157895,25.149656196944,1.25750281396694,71.8340662139219,7.04789282569469
"72",2021,1,411.196354770204,1.34151714705405,390.79199147482,1.33940764712823,0.449777115793789,0.246073149675732,12.3698,0.717206248611111,0.105638211462338,2.70503600539568,1.40104778058506,29.0377472309626,3.84785826555728,22.8116935483871,4.14195704923361,96.8003947368421,25.3981324278438,1.21939748898623,68.9045161290323,8.79924677482364
"73",2021,2,411.956126602836,1.38573519140163,391.530703307452,1.38512508708567,0.398247294498056,0.206017596252692,10.378,0.700650684246575,0.148508643218609,2.46254548872727,1.46853150517808,28.564460116268,3.72320683134232,19.4058458646617,5.20447376176733,170.809473684211,24.4267387218045,1.67090744606699,74.8974483082707,9.3132311858582
"74",2021,3,411.326529388176,1.30768383097927,390.854176092792,1.30770338178712,0.341530540418921,0.187756377212855,13.6988,0.726888,0.110828342339727,2.92060814459459,1.38081811838208,28.6699749573716,3.82103149990914,21.4165407470289,3.45655520762442,62.8084210526316,24.5921859083192,1.3882434681871,70.4394651952462,8.14137235540432
"75",2021,4,411.576661983188,1.26677535631545,390.987763687803,1.2444686498064,0.272953838570648,0.153700889923066,9.9684,0.701778145695364,0.0974829639092833,2.40135750316742,1.16722204208796,27.668530702,3.34212425621383,18.8455657894737,3.32132528808267,37.6072368421053,23.0266271929825,1.30156104207648,64.9077631578947,7.21314659990333
"76",2021,5,412.225562846623,1.36613003398002,391.498409551238,1.35184652698119,0.208453808257829,0.121480701175068,10.7369,0.641581577631579,0.112788790762558,2.10884357176871,1.3650151273263,27.2218092331011,3.83221824776512,15.9017996604414,3.01598426974625,15.6080263157895,22.1302674023769,1.56478801442226,59.6760483870968,7.8202875558593
"77",2021,6,413.47935165105,1.08878332309217,392.545693355666,1.07725756558069,0.168058044260198,0.118347053531898,9.5563,0.603445394736842,0.125857731011934,1.75506758547297,1.40294171523827,26.554725433386,4.42820724769979,14.6239473684211,2.63036659693467,15.6560526315789,20.6391710526316,1.99127368417536,63.3483245614035,6.23677989837853
"78",2021,7,413.58565915025,1.11142230110029,392.339545854866,1.07676178621787,0.153542370232036,0.108997292576626,8.4219,0.505873684210526,0.144894641209526,1.46520271790541,1.33948080674213,27.5721349113243,5.03659142687082,16.8416935483871,2.26635050256206,5.53407894736842,19.0422835314092,2.23761791638852,54.6564898132428,7.63991410940865
"79",2021,8,413.494829431259,1.01655491208887,391.918191135875,1.03047751692651,0.162313570941452,0.113555963576073,7.6256,0.448868456375839,0.138481283293451,1.31351352297297,1.29822037087578,30.6804550028264,4.94620921756858,17.8402631578947,3.10011776399187,12.0356578947368,21.7839728353141,2.11642873505589,54.0811884550085,7.45935013574252
"80",2021,9,414.124723528358,1.30998351610163,392.269820232974,1.30384380820729,0.175445021563814,0.127013047967205,5.7426,0.44625,0.13631791737448,1.41554055540541,1.26486889591507,32.6172790931429,5.69902702837652,20.1810526315789,3.32542968035837,17.3323684210526,25.7995701754386,2.15712256536362,48.3025964912281,7.99752884315033
"81",2021,10,415.417258151336,1.26287494954846,393.390689855952,1.26437977453241,0.222625852501305,0.157189331370592,5.4829,0.499016,0.179754812016934,1.46556605566038,1.24599576284562,32.2348632928937,5.3807392776611,17.4831069609508,5.73999238522103,160.428157894737,24.4514388794567,2.2002985399384,67.9469736842105,10.2914132771245
"82",2021,11,414.0952608381,1.31575030337309,391.993682542716,1.31424981436249,0.364665374755859,0.215649915917447,10.5176,0.594811724137931,0.168149760672942,2.07942240072202,1.39314146662852,30.8900518309328,4.94974818965524,20.6407456140351,5.9111269471578,177.521184210526,23.6277061403509,1.68356106971674,74.1033070175439,7.02283615336343
"83",2021,12,412.293033510896,1.19284950907242,390.125870215512,1.19322804105841,0.436834119400888,0.245207776171849,8.025,0.613158864539007,0.187027003465699,2.0764000192,1.38571421331752,30.1621631120975,5.07355400726492,20.2193803056027,5.56192030202047,239.953421052632,23.4474320882852,1.27990956811499,78.149337860781,6.495324479513
