"","lon","lat","xco2"
"572",-51.07,-21.13,390.610919399928
"573",-51.07,-21.06,392.060726460475
"574",-51.07,-21.04,390.237024214382
"575",-51.07,-20.94,387.388443540554
"576",-51.07,-20.9,392.051681831569
"577",-51.07,-20.79,388.398733491725
"578",-51.07,-20.77,388.196896958522
"579",-51.07,-20.76,391.94612825735
"580",-51.06,-22.69,389.263326841335
"581",-51.06,-21.23,391.46711919485
"582",-51.06,-21.15,390.131473589382
"583",-51.06,-21.11,389.937380591335
"584",-51.06,-21.08,391.814656499538
"585",-51.06,-21.04,393.059400337428
"586",-51.05,-22.6,390.039659907741
"587",-51.05,-22.43,392.443152993678
"588",-51.05,-21.82,392.021901284694
"589",-51.05,-21.57,393.917507378444
"590",-51.05,-21.49,393.043959839382
"591",-51.05,-21.37,391.823567739772
"592",-51.05,-21.2,391.641930610866
"593",-51.05,-21.19,388.870999331569
"594",-51.05,-21.18,392.368889429225
"595",-51.05,-21.14,391.68206754446
"596",-51.05,-21.12,391.762251880397
"597",-51.05,-21.1,391.490156924342
"598",-51.05,-21.08,393.7017731011
"599",-51.05,-21.07,391.973538940944
"600",-51.05,-21.05,389.3628584136
"601",-51.05,-20.98,389.050759810085
"602",-51.05,-20.9,388.529157427272
"603",-51.04,-21.63,392.3171124761
"604",-51.04,-21.2,391.223939272975
"605",-51.04,-21.14,392.031195776882
"606",-51.04,-21.09,388.90047106985
"607",-51.04,-21.05,392.958028872585
"608",-51.04,-21.04,389.4875502886
"609",-51.04,-21,388.995141680202
"610",-51.04,-20.98,388.276902993678
"611",-51.04,-20.91,387.578247017116
"612",-51.03,-22.71,390.7411643511
"613",-51.03,-22.62,388.644763647975
"614",-51.03,-22.56,390.568017466335
"615",-51.03,-21.33,392.447558062038
"616",-51.03,-21.31,388.177083911647
"617",-51.03,-21.29,390.553449272975
"618",-51.03,-21.2,391.231393491725
"619",-51.03,-21.15,391.684356772975
"620",-51.03,-21.11,390.02082566946
"621",-51.03,-21.1,391.068399937038
"622",-51.03,-21.06,388.755916030788
"623",-51.03,-20.82,387.87174129446
"624",-51.02,-21.63,391.437629868678
"625",-51.02,-21.45,390.62358106985
"626",-51.02,-21.36,392.406506587428
"627",-51.02,-21.21,386.073791929225
"628",-51.02,-21.17,392.049850942897
"629",-51.02,-21.15,388.080122524928
"630",-51.02,-21.13,391.792800386257
"631",-51.02,-21.11,393.208716118678
"632",-51.02,-21.08,386.279263179225
"633",-51.02,-21.06,387.35255638235
"634",-51.02,-21.01,388.889086812038
"635",-51.02,-20.95,386.582604302272
"636",-51.02,-20.78,386.165471519069
"637",-51.01,-22.67,389.428083315944
"638",-51.01,-22.63,389.876965171413
"639",-51.01,-21.67,390.534211274928
"640",-51.01,-21.47,391.240212524928
"641",-51.01,-21.31,390.671690230007
"642",-51.01,-21.22,392.833643237819
"643",-51.01,-21.16,387.917182446804
"644",-51.01,-21.12,389.222896323757
"645",-51.01,-21.1,390.484302739772
"646",-51.01,-21.05,386.158481333522
"647",-51.01,-20.99,387.029429224147
"648",-51.01,-20.97,387.823358677272
"649",-51.01,-20.95,390.756165698757
"650",-51.01,-20.93,388.291433423366
"651",-51.01,-20.9,387.739631899928
"652",-51.01,-20.88,387.296195630397
"653",-51,-21.61,391.540313589382
"654",-51,-21.59,392.217102241725
"655",-51,-21.51,390.595637847194
"656",-51,-21.42,391.411169048366
"657",-51,-21.38,392.195584946804
"658",-51,-21.35,391.301609741725
"659",-51,-21.34,391.268351480007
"660",-51,-21.31,390.885748452663
"661",-51,-21.2,388.299446831569
"662",-51,-21.16,389.957478218288
"663",-51,-21.14,390.088334673366
"664",-51,-21.09,388.891050269069
"665",-50.99,-22,393.208220230007
"666",-50.99,-21.75,390.504192310085
"667",-50.99,-21.67,388.661538540554
"668",-50.99,-21.53,391.436724341335
"669",-50.99,-21.51,390.903352769069
"670",-50.99,-21.37,388.80503738821
"671",-50.99,-21.36,389.72383426321
"672",-50.99,-21.35,387.558902954616
"673",-50.99,-21.25,391.362215620632
"674",-50.99,-21.24,391.4446602886
"675",-50.99,-21.14,391.645846821804
"676",-50.99,-21.13,388.701964556178
"677",-50.99,-21.09,387.943823091335
"678",-50.99,-21.07,388.598546011257
"679",-50.99,-21.05,388.184429204616
"680",-50.98,-22.04,393.194373179225
"681",-50.98,-21.81,390.648916997585
"682",-50.98,-21.65,390.268478862819
"683",-50.98,-21.49,391.668418452663
"684",-50.98,-21.47,390.113389399928
"685",-50.98,-21.45,390.50295301321
"686",-50.98,-21.39,385.396924780788
"687",-50.98,-21.33,388.340167612819
"688",-50.98,-21.24,386.30626138235
"689",-50.98,-21.22,389.6258290386
"690",-50.98,-21.17,387.582084780788
"691",-50.97,-21.95,393.924596587428
"692",-50.97,-21.75,389.680561323757
"693",-50.97,-21.65,389.905663306178
"694",-50.97,-21.55,386.794322593288
"695",-50.97,-21.45,389.488983892116
"696",-50.97,-21.43,387.153327261256
"697",-50.97,-21.37,386.897344097194
"698",-50.97,-21.3,389.764205640163
